,approve_idx,approvedText,label_idx,labeledText,score,service
346,5967,"In connection with any reorganization, restructuring, merger or sale, or other transfer of assets, we will transfer information, including personal information, provided that the receiving party agrees to respect your personal information in a manner that is consistent with our Privacy Statement.
</p>
</li",3650,"In connection with any reorganization, restructuring, merger or sale, or other transfer of assets, we will transfer information, including personal information, provided that the receiving party agrees to respect your personal information in a manner that is consistent with our Privacy Statement.",0.9834437086092715,netflix
347,6037,"We do not share your personal information with any third parties, with the exception of any direct and credible requests from enforcement agencies in order to comply with any law, regulation or legal process.
In rare cases, we may also volunteer your information to law enforcement agencies if we receive a subpoena or feel you or actions you make on Newgrounds pose a risk to us or to others.<br>
<br>",3667,"We do not share your personal information with any third parties, with the exception of any direct and credible requests from enforcement agencies in order to comply with any law, regulation or legal process.In rare cases, we may also volunteer your information to law enforcement agencies if we receive a subpoena or feel you or actions you make on Newgrounds pose a risk to us or to others.",0.9874055415617129,newgrounds
348,6038,"We outsource advertising space on the site to third party companies.
They may collect their own information about you based on your IP address and the equipment you are using to view the website, but we do not disclose any of your personal details with these advertisers.<br>",3666,"We outsource advertising space on the site to third party companies.They may collect their own information about you based on your IP address and the equipment you are using to view the website, but we do not disclose any of your personal details with these advertisers.",0.9908256880733946,newgrounds
349,6039,"This privacy policy is only applicable to Newgrounds and we are not responsible for the actions or policies of any other websites we link to.<br>
",3664,This privacy policy is only applicable to Newgrounds and we are not responsible for the actions or policies of any other websites we link to.,0.9825783972125436,newgrounds
350,6042,"We may periodically revise or update this privacy policy at any time without prior notice.
Please return to this page regularly to keep up to date, particularly before providing any further personal information to us.<br>",3665,"We may periodically revise or update this privacy policy at any time without prior notice.Please return to this page regularly to keep up to date, particularly before providing any further personal information to us.",0.988558352402746,newgrounds
351,6167,">You will indemnify npm, its officers, directors, employees,
representatives, and agents, and hold them harmless for, all liability,
expenses, damages, and costs from any third-party claims, demands,
lawsuits, or other proceedings alleging that Your Content, your use
of npm Services, or both, violate the intellectual property right of
a third party, this Agreement, or applicable law.",3690,">You will indemnify npm, its officers, directors, employees,representatives, and agents, and hold them harmless for, all liability,expenses, damages, and costs from any third-party claims, demands,lawsuits, or other proceedings alleging that Your Content, your useof npm Services, or both, violate the intellectual property right ofa third party, this Agreement, or applicable law.",0.9934810951760105,npm
352,6168,You decide whether and how to license it.,3693,You decide whether and how to license it.,1.0,npm
353,6169,"Use of npm Services is at your sole risk.
npm Services are provided
on an ""as is"" and ""as available"" basis.",3687,"Use of npm Services is at your sole risk.npm Services are providedon an ""as is"" and ""as available"" basis.",0.9905660377358491,npm
354,6170,"npm makes no warranty that npm Services will meet your requirements,
operate in an uninterrupted, timely, secure, or error-free manner",3686,"npm makes no warranty that npm Services will meet your requirements,operate in an uninterrupted, timely, secure, or error-free manner",0.9962546816479401,npm
355,6172,">npm Services may provide information and software that is inaccurate,
incomplete, misleading, illegal, offensive, or otherwise harmful.",3685,">npm Services may provide information and software that is inaccurate,incomplete, misleading, illegal, offensive, or otherwise harmful.",0.996309963099631,npm
356,6173,"or
that errors in npm Services will be corrected.</em>",3691,orthat errors in npm Services will be corrected.,0.96,npm
357,6174,"You will be
solely responsible for any damage to your computer system and network,
as well as any data loss that may result from use of npm Services or
material received via npm Services.",3681,"You will besolely responsible for any damage to your computer system and network,as well as any data loss that may result from use of npm Services ormaterial received via npm Services.",0.9919137466307277,npm
358,6175,">Nothing in this Agreement gives npm any ownership rights in intellectual
property that you share with npm Services, such as your Account
information or any Packages you share with npm Services (<em>Your
Content</em>).",3692,">Nothing in this Agreement gives npm any ownership rights in intellectualproperty that you share with npm Services, such as your Accountinformation or any Packages you share with npm Services (YourContent).",0.9738717339667459,npm
359,6177,npm does not respond to the Do Not Track HTTP header,3688,npm does not respond to theDo Not Track HTTP header.,0.9807692307692307,npm
360,6178,"You do not have to give your personal or legal name to create an npm
account.
You can use a pseudonym instead.",3684,You do not have to give your personal or legal name to create an npmaccount.You can use a pseudonym instead.,0.9908256880733946,npm
361,6179,"You will settle any Dispute as an
individual, and not as part of a class action or other representative
proceeding, whether as the plaintiff or a class member.",3683,"You will settle any Dispute as anindividual, and not as part of a class action or other representativeproceeding, whether as the plaintiff or a class member.",0.9936708860759493,npm
362,6180,"You will be responsible for all action taken using your account, whether
authorized by you or not, until you either close your account or give
npm notice that the security of your Account has been compromised.
You will notify npm immediately if you suspect the security of your
Account has been compromised.
You will select a secure password for your
Account.
You will keep your password secret.",3682,"You will be responsible for all action taken using your account, whetherauthorized by you or not, until you either close your account or givenpm notice that the security of your Account has been compromised.You will notify npm immediately if you suspect the security of yourAccount has been compromised.You will select a secure password for yourAccount.You will keep your password secret.",0.9910600255427842,npm
363,6181,>You must be at least 13 years of age to use npm Services.,3694,>You must be at least 13 years of age to use npm Services.,1.0,npm
364,6200,We never sell your data.,3696,We never sell your data.,1.0,nvidia
365,6225,governed by the federal laws of the United States of America and the laws of the State of California,3707,governed by the federal laws of the United States of America and the laws of the State of California,1.0,observable
366,6226,"You agree to indemnify us, defend us, and hold us harmless from and against any and all claims, liabilities, and expenses, including attorneys’ fees, arising out of your use of the Website and the Service, including but not limited to your violation of this Agreement.",3697,"You agree to indemnify us, defend us, and hold us harmless from and against any and all claims, liabilities, and expenses, including attorneys’ fees, arising out of your use of the Website and the Service, including but not limited to your violation of this Agreement.",1.0,observable
367,6227,"There will be no refunds for partial months or partial years of service, downgrade refunds, or refunds for months or years unused with an open Team Account.",3701,"There will be no refunds for partial months or partial years of service, downgrade refunds, or refunds for months or years unused with an open Team Account.",1.0,observable
368,6229,is unlawful or promotes unlawful activities,3703,is unlawful or promotes unlawful activities,1.0,observable
369,6230,"To complete signup for Team Accounts, a company name, your real name, and valid payment information must also be provided.",3708,"To complete signup for Team Accounts, a company name, your real name, and valid payment information must also be provided.",1.0,observable
370,6231,"<p>Observable provides the Website and the Service “as is” and “as available,” without warranty of any kind.",3702,"Observable provides the Website and the Service “as is” and “as available,” without warranty of any kind.",0.9859154929577465,observable
371,6232,"the Service will be uninterrupted, timely, secure, or error-free",3698,"the Service will be uninterrupted, timely, secure, or error-free",1.0,observable
372,6236,You retain ownership of and responsibility for Your Content.,3705,You retain ownership of and responsibility for Your Content.,1.0,observable
373,6239,"Effective date: March 12, 2019",3700,"Effective date: March 12, 2019",1.0,observable
374,6240,is or contains sexually obscene content,3710,is or contains sexually obscene content,1.0,observable
375,6241,"you will not under any circumstances:</p>
<ul>
<li>harass, abuse, threaten, or incite violence towards any individual or group",3709,"you will not under any circumstances:harass, abuse, threaten, or incite violence towards any individual or group",0.9655172413793104,observable
376,6244,"For User Accounts, any other information requested, such as your real name, is optional.",3706,"For User Accounts, any other information requested, such as your real name, is optional.",1.0,observable
377,6245,"You are responsible for all content posted and activity that occurs under your account (even if the content is posted by others).</li>
<li>You are responsible for maintaining the security of your account.",3699,You are responsible for all content posted and activity that occurs under your account (even if the content is posted by others).You are responsible for maintaining the security of your account.,0.9796954314720813,observable
378,6247,"<p>If any part of this Agreement is held invalid or unenforceable, that portion of the Agreement will be construed to reflect the parties’ original intent.
The remaining portions will remain in full force and effect.",3704,"If any part of this Agreement is held invalid or unenforceable, that portion of the Agreement will be construed to reflect the parties’ original intent.The remaining portions will remain in full force and effect.",0.9906542056074766,observable
379,6364,"Further we may operate user interaction tracking software that will generate additional records of user activity, for example Piwik",3746,"Further we may operate user interaction tracking software that will generate additional records of user activity, for example Piwik",1.0,openstreetmap
380,6368,"Gravatar
<p>The openstreetmap.org website supports the display of Gravatars, these are retrieved from gravatar.com by generating a globally unique key from your e-mail address.
Our website software will check on the initial signup and on every email address change if you have a Gravatar for the new address and start displaying it if one exists.
You can stop this behaviour by explicitly turning Gravatar support off in your account settings.
You should be aware that, if a Gravatar is displayed, the key can be used to track your account over any website that has Gravatar support.
",3747,"GravatarThe openstreetmap.org website supports the display of Gravatars, these are retrieved from gravatar.com by generating a globally unique key from your e-mail address.Our website software will check on the initial signup and on every email address change if you have a Gravatar for the new address and start displaying it if one exists.You can stop this behaviour by explicitly turning Gravatar support off in your account settings.You should be aware that, if a Gravatar is displayed, the key can be used to track your account over any website that has Gravatar support.",0.993103448275862,openstreetmap
381,6375,"<li>you can select a non identifying login name and change it at any time you want,</li>
<li>you are not required to include personal data in diary posts, comments, email listserv, the wiki, or other OSM communications methods,",3745,"you can select a non identifying login name and change it at any time you want,you are not required to include personal data in diary posts, comments, email listserv, the wiki, or other OSM communications methods,",0.9838337182448037,openstreetmap
382,6428,"Certain parts of non-personalized data can be shared with the partners of the Company in the amounts, necessary to ensure cooperation between the Company and its partners or service providers.",3751,"Certain parts of non-personalized data can be shared with the partners of the Company in the amounts, necessary to ensure cooperation between the Company and its partners or service providers.",1.0,osmand
383,6429,This Policy can be updated anytime at the discretion of the Company.,3752,This Policy can be updated anytime at the discretion of the Company.,1.0,osmand
384,6430,"Company aggregates non-personal data which cannot identify a user.
Such data includes the apps' installs, the frequency of the launches and the use of different screens in the application.
We also collect non-personalized data about the devices' models, software versions, the countries where the application is used, and the language.
Also, the users may be asked to leave an email to get access to certain additional features",3753,"Company aggregates non-personal data which cannot identify a user.Such data includes the apps' installs, the frequency of the launches and the use of different screens in the application.We also collect non-personalized data about the devices' models, software versions, the countries where the application is used, and the language.Also, the users may be asked to leave an email to get access to certain additional features.",0.9953051643192489,osmand
385,6472,"OR WILL BE ACCURATE, RELIABLE,",3765,"OR WILL BE ACCURATE, RELIABLE,",1.0,parsec
386,6473,"Some internet browsers may be configured to send ""Do Not Track"" signals to the online services that you visit.
We currently do not respond to do not track signals",3755,"Some Internet browsers may be configured to send ""Do Not Track"" signals to the online services that you visit.We currently do not respond to do not track signals.",0.9876543209876543,parsec
387,6474,"Without these cookies, the Services that you have asked for cannot be provided.</li>",3758,"Without these cookies, the Services that you have asked for cannot be provided.",0.975,parsec
388,6476,"In addition, we use <strong>""pixel tags""</strong> (also referred to as clear GIFs, Web beacons, or Web bugs).
Pixel tags are tiny graphic images with a unique identifier, similar in function to cookies, which are used to track online movements of Web users",3767,"In addition, we use “pixel tags” (also referred to as clear GIFs, Web beacons, or Web bugs).Pixel tags are tiny graphic images with a unique identifier, similar in function to cookies, which are used to track online movements of Web users.",0.9628099173553719,parsec
389,6489,IN NO EVENT WILL OUR LIABILITY EXCEED THE FEES COLLECTED FROM YOU FOR THE THREE MONTHS PRECEEDING THE TIME WHEN THE CLAIM AROSE,3814, IN NO EVENT WILL OUR LIABILITY EXCEED THE FEES COLLECTED FROM YOU FOR THE THREE MONTHS PRECEEDING THE TIME WHEN THE CLAIM AROSE.,0.9921875,patook
390,6491,"You agree to defend, indemnify and hold harmless the Site, its affiliates and licensors and their respective officers, directors, employees, contractors, agents, and licensors from and against any claims, liabilities, damages, judgments, awards, losses, costs, expenses or fees (including reasonable attorneys' fees) resulting from your violation of these Terms and Conditions or your use of the Site, including, without limitation, any use of the Site's content, services or items purchased through the Site.",3818,"You agree to defend, indemnify and hold harmless the Site, its affiliates and licensors and their respective officers, directors, employees, contractors, agents, and licensors from and against any claims, liabilities, damages, judgments, awards, losses, costs, expenses or fees (including reasonable attorneys' fees) resulting from your violation of these Terms and Conditions or your use of the Site, including, without limitation, any use of the Site's content, services or items purchased through the Site.",1.0,patook
391,6492,Your payments to the Site are nonrefundable.,3819,Your payments to the Site are nonrefundable.,1.0,patook
392,6495,YOUR USE OF THE SITE AND ITS CONTENT IS AT YOUR OWN RISK,3807,"YOUR USE OF THE SITE, ITS CONTENT IS AT YOUR OWN RISK.",0.9454545454545454,patook
393,6497,Personal information you provide to us is stored on a password protected server accessible only by administrator.,3813,Personal information you provide to us is stored on a password protected server accessible only by administrator.,1.0,patook
394,6498,"We do not guarantee that any of the information provided by Patook users to Patook is accurate.
We do not regularly verify personal information provided by Patook users.
This also includes, but is not limited to, date of birth, location and age.
</p",3806,"We do not guarantee that any of the information provided by Patook users to Patook is accurate.We do not regularly verify personal information provided by Patook users.This also includes, but is not limited to date of birth, location and age. ",0.926829268292683,patook
395,6499,"WE WILL NOT BE LIABLE FOR ANY LOSS OR DAMAGE CAUSED BY A DISTRIBUTED DENIAL-OF-SERVICE ATTACK, VIRUSES OR OTHER TECHNOLOGICALLY HARMFUL MATERIAL THAT MAY INFECT YOUR COMPUTER EQUIPMENT, COMPUTER PROGRAMS, DATA OR OTHER PROPRIETARY MATERIAL DUE TO YOUR USE OF THE SITE OR ANY SERVICES OR ITEMS OBTAINED THROUGH THE SITE OR TO YOUR DOWNLOADING OF ANY MATERIAL POSTED ON IT, OR ON ANY SITE LINKED TO IT.
</p>",3809,"WE WILL NOT BE LIABLE FOR ANY LOSS OR DAMAGE CAUSED BY A DISTRIBUTED DENIAL-OF-SERVICE ATTACK, VIRUSES OR OTHER TECHNOLOGICALLY HARMFUL MATERIAL THAT MAY INFECT YOUR COMPUTER EQUIPMENT, COMPUTER PROGRAMS, DATA OR OTHER PROPRIETARY MATERIAL DUE TO YOUR USE OF THE SITE OR ANY SERVICES OR ITEMS OBTAINED THROUGH THE SITE OR TO YOUR DOWNLOADING OF ANY MATERIAL POSTED ON IT, OR ON ANY SITE LINKED TO IT.",0.9937888198757764,patook
396,6500,"Enforcement of these Terms and Conditions is solely in our discretion, and failure to enforce the Terms and Conditions in some instances does not constitute a waiver of our right to enforce them in other instances.
",3811,"Enforcement of these Terms and Conditions is solely in our discretion, and failure to enforce the Terms and Conditions in some instances does not constitute a waiver of our right to enforce them in other instances.",0.9976689976689976,patook
397,6503,"When we post changes to this Privacy Policy, we will revise the ""last updated"" date at the top of this Privacy Policy",3798,"When we post changes to this Privacy Policy, we will revise the ""last updated"" date at the top of this Privacy Policy",1.0,patook
398,6504,We may choose not to deliver certain messages or all the messages you send.,3805,We may choose not to deliver certain messages or all the messages you send.,1.0,patook
399,6505,We may update this Privacy Policy from time to time at our sole discretion.,3816,We may update this Privacy Policy from time to time at our sole discretion.,1.0,patook
400,6507,"You also understand that the United States might have less advantageous privacy laws than those in your home country and that we will abide by US law.
",3802,You also understand that the United States might have less advantageous privacy laws than those in your home country and that we will abide by US law.,0.9966777408637874,patook
401,6508,"To a buyer or other successor in the event of a merger, divestiture, restructuring, reorganization, dissolution or other sale or transfer of some or all of the Site's assets, whether as a going concern or as part of bankruptcy, liquidation or similar proceeding, in which personal information about our Site users is among the assets transferred.<br>",3803,"To a buyer or other successor in the event of a merger, divestiture, restructuring, reorganization, dissolution or other sale or transfer of some or all of the Site's assets, whether as a going concern or as part of bankruptcy, liquidation or similar proceeding, in which personal information about our Site users is among the assets transferred.",0.9942528735632183,patook
402,6510,"However, sometimes business and legal requirements require us to retain certain information for specific purposes for an extended period of time.",3786,"However, sometimes business and legal requirements require us to retain certain information for specific purposes for an extended period of time.",1.0,patook
403,6511,"We may use the contents of your profile, such as interests, age, location etc.
to tailor our ads to you",3801,"We may use the contents of your profile, such as interests, age, location etc.to tailor our ads to you.",0.9902912621359223,patook
404,6514,"NO CLAIM, SUIT OR ACTION MAY BE BROUGHT AGAINST US AFTER SIX MONTHS FROM THE UNDERLYING CAUSE OF ACTION.
</p>",3815,"NO CLAIM, SUIT OR ACTION MAY BE BROUGHT AGAINST US AFTER SIX MONTHS FROM THE UNDERLYING CAUSE OF ACTION.",0.9809523809523809,patook
405,6515,You are 18 years of age or older.,3817,You are 18 years of age or older.,1.0,patook
406,6516,WE DO NOT WARRANT THAT THE SITE WILL MEET YOUR EXPECTATIONS OR REQUIRMENTS.,3777,WE DO NOT WARRANT THAT THE SITE WILL MEET YOUR EXPECTATIONS OR REQUIRMENTS.,1.0,patook
407,6517,"Only one account per user is allowed.
Users caught with more than one account may be permanently banned and have all their accounts disabled.",3823,Only one account per user is allowed.Users caught with more than one account may be permanently banned and have all their accounts disabled.,0.99644128113879,patook
408,6533,"Do-not-track” technologies<p>
</p>
<p>We do not respond to web browser “Do-Not-Track” signals.",3950,Do-not-track” technologiesWe do not respond to web browser “Do-Not-Track” signals.,0.9761904761904762,patreon
409,6679,"You agree to defend, indemnify and hold harmless Pexgle and its officers, directors, employees and agents, from and against any and all claims, damages, obligations, losses, liabilities, costs or debt, and expenses (including but not limited to attorney’s fees) arising from: (a) your use of and access to the Services and the Website.
(b) your violation of any term of this Agreement.
or (c) your violation of any third party right, including without limitation any copyright, property, or privacy right.
This defense and indemnification obligation will survive the termination of this Agreement and your use of the Services and the Website.</li>",3959,"You agree to defend, indemnify and hold harmless Pexgle and its officers, directors, employees and agents, from and against any and all claims, damages, obligations, losses, liabilities, costs or debt, and expenses (including but not limited to attorney’s fees) arising from: (a) your use of and access to the Services and the Website.(b) your violation of any term of this Agreement.or (c) your violation of any third party right, including without limitation any copyright, property, or privacy right.This defense and indemnification obligation will survive the termination of this Agreement and your use of the Services and the Website.",0.9937791601866252,pexgle
410,6680,"You may access and display Pexgle Content for non-commercial, personal use only.</p>
",3957,"You may access and display Pexgle Content for non-commercial, personal use only.",0.9753086419753086,pexgle
411,6681,"We reserve the right to restrict, suspend, terminate or refuse your access to or use of the Site, in whole or in part, without notice, in our sole discretion.",3954,"We reserve the right to restrict, suspend, terminate or refuse your access to or use of the Site, in whole or in part, without notice, in our sole discretion.",1.0,pexgle
412,6682,We will never sell your Personal Data to any third party.</p>,3956,We will never sell your Personal Data to any third party.,0.9827586206896551,pexgle
413,6684,"Please note that we reserve the right, in our sole discretion, to change, modify, add or delete portions of this Policy without notice at any time by updating this posting.
You should visit this page regularly to review the current Policy.",3958,"Please note that we reserve the right, in our sole discretion, to change, modify, add or delete portions of this Policy without notice at any time by updating this posting.You should visit this page regularly to review the current Policy.",0.9979035639412998,pexgle
414,6923,not to break German laws</li>,3987,not to break German laws,0.96,posteo
415,6927,Posteo does not guarantee that all services listed under item 3 will always be available and error-free.,3989,Posteo does not guarantee that all services listed under item 3 will always be available and error-free.,1.0,posteo
416,6932,The complete legal relationship between Posteo and its customers is exclusively governed by the law of the Federal Republic of Germany.,3988,The complete legal relationship between Posteo and its customers is exclusively governed by the law of the Federal Republic of Germany.,1.0,posteo
417,6942,"you agree to the terms and conditions (the ""Terms"") outlined below, as well as any future revisions to the Terms, which will be posted in the changelog at the bottom of this document, and which we will notify registered Members of via email or site notification.
</p",3996,"you agree to the terms and conditions (the “Terms”) outlined below, as well as any future revisions to the Terms, which will be posted in the changelog at the bottom of this document, and which we will notify registered Members of via email or site notification.",0.9848484848484849,presearch
418,6943,"p> You agree to hold harmless and indemnify Presearch, and its subsidiaries, affiliates, directors, advisors, officers, agents, employees, advertisers, licensors, suppliers, or partners, (collectively ""Presearch and Partners"") from and against any third party claim arising from or in any way related to your use of Presearch services, violation of the Terms or any other actions connected with use of Presearch services, including any liability or expense arising from all claims, losses, damages (actual and consequential), suits, judgments, litigation costs and attorney fees, of every kind and nature",4010,"You agree to hold harmless and indemnify Presearch, and its subsidiaries, affiliates, directors, advisors, officers, agents, employees, advertisers, licensors, suppliers, or partners, (collectively ""Presearch and Partners"") from and against any third party claim arising from or in any way related to your use of Presearch services, violation of the Terms or any other actions connected with use of Presearch services, including any liability or expense arising from all claims, losses, damages (actual and consequential), suits, judgments, litigation costs and attorney fees, of every kind and nature.",0.9966832504145937,presearch
419,6944,"In order to access certain services, you may be required to provide current, accurate contact, and other information as part of the registration process and/or continued use of Presearch services",3997,"In order to access certain services, you may be required to provide current, accurate identification, contact, and other information as part of the registration process and/or continued use of Presearch services.",0.9582309582309583,presearch
420,6945,"You agree that Presearch may at any time and for any reason, including a period of account inactivity, terminate your access to Presearch services, terminate the Terms, or suspend or terminate your account.",4006,"You agree that Presearch may at any time and for any reason, including a period of account inactivity, terminate your access to Presearch services, terminate the Terms, or suspend or terminate your account.",1.0,presearch
421,6946,You agree that you will not engage in any activity that interferes with or disrupts Presearch services or servers or networks connected to Presearch services.,3994,You agree that you will not engage in any activity that interferes with or disrupts Presearch services or servers or networks connected to Presearch services.,1.0,presearch
422,6947,"Presearch may have no control over such sites and resources and you acknowledge and agree that Presearch is not responsible for the availability of such external sites or resources, and does not endorse and is not responsible or liable for any Content, advertising, products, or other materials on or available from such sites or resources",4009,"Presearch may have no control over such sites and resources and you acknowledge and agree that Presearch is not responsible for the availability of such external sites or resources, and does not endorse and is not responsible or liable for any Content, advertising, products, or other materials on or available from such sites or resources",1.0,presearch
423,6948,"You expressly understand and agree that: </p>
<p> Your use of Presearch services is at your sole risk.
Presearch services are provided on an ""As is"" and ""As available"" basis.
To the maximum extent permitted by law, Presearch and partners expressly disclaim all warranties and conditions of any kind, whether express or implied, including, but not limited to the implied warranties and conditions of merchantability, fitness for a particular purpose and non-infringement.
</p",4012,"You expressly understand and agree that:Your use of Presearch services is at your sole risk.Presearch services are provided on an ""As is"" and ""As available"" basis.To the maximum extent permitted by law, presearch and partners expressly disclaim all warranties and conditions of any kind, whether express or implied, including, but not limited to the implied warranties and conditions of merchantability, fitness for a particular purpose and non-infringement.",0.98068669527897,presearch
424,6949,"p> Presearch reserves the right at any time and from time to time to modify or discontinue, temporarily or permanently, Presearch services (or any part thereof) with or without notice",4011,"Presearch reserves the right at any time and from time to time to modify or discontinue, temporarily or permanently, Presearch services (or any part thereof) with or without notice.",0.989010989010989,presearch
425,6950,"(ii) Presearch services will be uninterrupted, timely, secure, or error-free,",3991,"(ii) Presearch services will be uninterrupted, timely, secure, or error-free,",1.0,presearch
426,6951,"You agree to use Presearch services only for purposes that are legal, proper, and in accordance with the Terms and any applicable policies or guidelines.",3995,"You agree to use Presearch services only for purposes that are legal, proper, and in accordance with the Terms and any applicable policies or guidelines.",1.0,presearch
427,6952,"You also understand and agree that your administrator may have access to your account and its content, and may suspend or terminate your account access and your ability to modify your account.",3992,"You also understand and agree that your administrator may have access to your account and its content, and may suspend or terminate your account access and your ability to modify your account.",1.0,presearch
428,6953,"(iii) the results that may be obtained from the use of Presearch services will be accurate or reliable,",3990,"(iii) the results that may be obtained from the use of Presearch services will be accurate or reliable,",1.0,presearch
429,6954,Any material downloaded or otherwise obtained through the use of Presearch services is done at your own discretion and risk and that you will be solely responsible for any damage to your computer system or other device or loss of data that results from the download of any such material.,4015,Any material downloaded or otherwise obtained through the use of Presearch services is done at your own discretion and risk and that you will be solely responsible for any damage to your computer system or other device or loss of data that results from the download of any such material.,1.0,presearch
430,6955,"You expressly understand and agree that presearch and partners shall not be liable to you for any direct, indirect, incidental, special, consequential or exemplary damages, including but not limited to, damages for loss of profits, goodwill, use, data or other intangible losses (even if Presearch or partners have been advised of the possibility of such damages) resulting from: (i) the use or the inability to use Presearch services.
(ii) the cost of procurement of substitute goods and services resulting from any goods, data, information or services purchased or obtained or messages received or transactions entered into through or from Presearch services.
(iii) unauthorized access to or alteration of your transmissions or data.
(iv) statements or conduct of any third party on Presearch services.
or (v) any other matter relating to Presearch services.
</p",4001,"You expressly understand and agree that presearch and partners shall not be liable to you for any direct, indirect, incidental, special, consequential or exemplary damages, including but not limited to, damages for loss of profits, goodwill, use, data or other intangible losses (even if Presearch or partners have been advised of the possibility of such damages) resulting from: (i) the use or the inability to use Presearch services.(ii) the cost of procurement of substitute goods and services resulting from any goods, data, information or services purchased or obtained or messages received or transactions entered into through or from Presearch services.(iii) unauthorized access to or alteration of your transmissions or data.(iv) statements or conduct of any third party on presearch services.or (v) any other matter relating to Presearch services.",0.9313953488372093,presearch
431,6956,The failure of Presearch to exercise or enforce any right or provision of the Terms shall not constitute a waiver of such right or provision.,4007,The failure of Presearch to exercise or enforce any right or provision of the Terms shall not constitute a waiver of such right or provision.,1.0,presearch
432,6957,"You recognize that third-party services that you access through Presearch may collect information beyond that which Presearch collects, and that any information you provide, directly or indirectly, to those parties is subject to the terms and conditions of those services, and which are outside the control or responsibility of Presearch.
</p>
<p",4014,"You recognize that third-party services that you access through Presearch may collect information beyond that which Presearch collects, and that any information you provide, directly or indirectly, to those parties is subject to the terms and conditions of those services, and which are outside the control or responsibility of Presearch.",0.9883040935672515,presearch
433,6958,"You and Presearch agree to submit to the personal and exclusive jurisdiction of the courts located within Simcoe County, Ontario.",4002,"You and Presearch agree to submit to the personal and exclusive jurisdiction of the courts located within Simcoe County, Ontario.",1.0,presearch
434,6959,"(i) Presearch services will meet your requirements,",4013,"(i) Presearch services will meet your requirements,",1.0,presearch
435,6960,"You are responsible for maintaining the confidentiality of your account password, and are responsible for all activities that occur under your account",3993,"You are responsible for maintaining the confidentiality of your account password, and are responsible for all activities that occur under your account",1.0,presearch
436,6961,"You agree that regardless of any statute or law to the contrary, any claim or cause of action arising out of or related to use of Presearch services or the Terms must be filed within two (2) years after such claim or cause of action arose or be forever barred.
</p",4000,"You agree that regardless of any statute or law to the contrary, any claim or cause of action arising out of or related to use of Presearch services or the Terms must be filed within two (2) years after such claim or cause of action arose or be forever barred.",0.9923664122137404,presearch
437,6962,"Use of Services <p> Presearch, its subsidiaries, and affiliated organizations offer services to you provided that you are of legal age to form a binding contract and are not a person barred from receiving services under the laws of Canada or other applicable jurisdiction",3998,"Use of Services Presearch, its subsidiaries, and affiliated companies offer Presearch services to you, provided that you are of legal age to form a binding contract and are not a person barred from receiving services under the laws of Canada or other applicable jurisdiction.",0.9084249084249084,presearch
438,6963,"(iv) the quality of any products, services, information, or other material purchased or obtained by you through Presearch services will meet your expectations,",3999,"(iv) the quality of any products, services, information, or other material purchased or obtained by you through Presearch services will meet your expectations,",1.0,presearch
439,6964,"If any provision of the Terms is found by a court of competent jurisdiction to be invalid, the parties nevertheless agree that the court should endeavor to give effect to the parties' intentions as reflected in the provision, and the other provisions of the Terms remain in full force and effect.
</p",4004,"If any provision of the Terms is found by a court of competent jurisdiction to be invalid, the parties nevertheless agree that the court should endeavor to give effect to the parties' intentions as reflected in the provision, and the other provisions of the Terms remain in full force and effect.",0.9932885906040269,presearch
440,6964,"If any provision of the Terms is found by a court of competent jurisdiction to be invalid, the parties nevertheless agree that the court should endeavor to give effect to the parties' intentions as reflected in the provision, and the other provisions of the Terms remain in full force and effect.
</p",4008,"If any provision of the Terms is found by a court of competent jurisdiction to be invalid, the parties nevertheless agree that the court should endeavor to give effect to the parties' intentions as reflected in the provision, and the other provisions of the Terms remain in full force and effect.",0.9932885906040269,presearch
441,6965,"If any provision of the Terms is found by a court of competent jurisdiction to be invalid, the parties nevertheless agree that the court should endeavor to give effect to the parties' intentions as reflected in the provision, and the other provisions of the Terms remain in full force and effect.",4004,"If any provision of the Terms is found by a court of competent jurisdiction to be invalid, the parties nevertheless agree that the court should endeavor to give effect to the parties' intentions as reflected in the provision, and the other provisions of the Terms remain in full force and effect.",1.0,presearch
442,6965,"If any provision of the Terms is found by a court of competent jurisdiction to be invalid, the parties nevertheless agree that the court should endeavor to give effect to the parties' intentions as reflected in the provision, and the other provisions of the Terms remain in full force and effect.",4008,"If any provision of the Terms is found by a court of competent jurisdiction to be invalid, the parties nevertheless agree that the court should endeavor to give effect to the parties' intentions as reflected in the provision, and the other provisions of the Terms remain in full force and effect.",1.0,presearch
443,6966,You may discontinue your use of Presearch services at any time.,4005,You may discontinue your use of Presearch services at any time.,1.0,presearch
444,7090,"You agree that the Company, and any parents, subsidiaries, officers, employees, or third party contractors cannot be held responsible for any third party claim, demand, or damages, including reasonable attorneys’ fees, arising out of your use of this Service.</p",4024,"You agree that the Company, and any parents, subsidiaries, officers, employees, or third party contractors cannot be held responsible for any third party claim, demand, or damages, including reasonable attorneys' fees, arising out of your use of this Service.",0.9904030710172744,protonmail
445,7091," <p>Due to their nature, the paid Services provided by the Company are generally non-refundable and any refunds or credits given will be at the sole discretion of the Company.",4030," Due to their nature, the paid Services provided by the Company are generally non-refundable and any refunds or credits given will be at the sole discretion of the Company.",0.9913544668587896,protonmail
